,participant,condition,cue,target,study_response,study_rt,test_response,test_rt,correct
2210,1013.0,2.0,FREEWAY,ROAD,,,ROAD,6878.0,1
2211,1013.0,2.0,CRITIC,ANALYZE,,,ART,1950.0,0
2212,1013.0,2.0,VISIT,LEAVE,,,TRIP,10750.0,0
2213,1013.0,2.0,HUT,ISLAND,,,HOUSE,6766.0,0
2214,1013.0,2.0,HOTEL,BED,,,ROOM,4494.0,0
2215,1013.0,2.0,ENERGY,SUN,,,BAR,9646.0,0
2216,1013.0,2.0,BATTERY,RADIO,,,ENERGY,3038.0,0
2217,1013.0,2.0,LIE,STEAL,,,TRUTH,6414.0,0
2218,1013.0,2.0,FILTHY,DIRT,,,DIRT,5198.0,1
2219,1013.0,2.0,EVICT,APARTMENT,,,HOME,4701.0,0
2220,1014.0,2.0,SINK,HOLE,,, BOWL,4937.0,0
2221,1014.0,2.0,ASSISTANCE,HELPER,,,COMPANY,7342.0,0
2222,1014.0,2.0,FILTHY,DIRT,,,DIRT,3278.0,1
2223,1014.0,2.0,FREEWAY,ROAD,,,FAST,4622.0,0
2224,1014.0,2.0,VISIT,LEAVE,,,MARRY,23199.0,0
2225,1014.0,2.0,COOKOUT,HAMBURGER,,,HAMBUGER,9518.0,0
2226,1014.0,2.0,NOODLES,CHICKEN,,,CHICKEN,4590.0,1
2227,1014.0,2.0,CRITIC,ANALYZE,,,MOVIE,4782.0,0
2228,1014.0,2.0,MODEL,CAR,,,STUDENT,3566.0,0
2229,1014.0,2.0,VALLEY,LOW,,,LOW,1630.0,1
2230,1014.0,2.0,BATTERY,RADIO,,,RADIO,5358.0,1
2231,1014.0,2.0,NATURE,FOREST,,,FOREST,1918.0,1
2232,1014.0,2.0,EVICT,APARTMENT,,,APPARTMENT,20750.0,0
2233,1014.0,2.0,SALES,CLOTHES,,,BOAT,3791.0,0
2234,1014.0,2.0,THEOREM,GEOMETRY,,,PHYSICS,13695.0,0
2235,1014.0,2.0,GRADUATE,CAP,,,CAP,1903.0,1
2236,1014.0,2.0,STAR,NIGHT,,,UNIVERSE,3871.0,0
2237,1014.0,2.0,LIE,STEAL,,,DETECTOR,2639.0,0
2238,1014.0,2.0,USURP,TAKE,,,KING,12815.0,0
2239,1014.0,2.0,BLOCKADE,WALL,,,HIGHWAY,8927.0,0
2240,1014.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,9519.0,1
2241,1014.0,2.0,UNCOMMON,UNIQUE,,,WORD,5231.0,0
2242,1014.0,2.0,BISCUIT,COOKIE,,,COOKIE,2143.0,1
2243,1014.0,2.0,SOUTH,WEST,,,WEST,1903.0,1
2244,1014.0,2.0,TASTY,TREAT,,,TREAT,2479.0,1
2245,1014.0,2.0,HUT,ISLAND,,,ISLAND,4255.0,1
2246,1014.0,2.0,ANCESTOR,FAMILY,,,DEAD,4111.0,0
2247,1014.0,2.0,HOTEL,BED,,,CALIFORNIA,7087.0,0
2248,1014.0,2.0,ENERGY,SUN,,,DRINK,2015.0,0
2249,1014.0,2.0,ANNUAL,PICNIC,,,PICNIC,8063.0,1
2250,1015.0,2.0,EVICT,APARTMENT,,,leave,3373.0,0
2251,1015.0,2.0,SOUTH,WEST,,,west,1886.0,0
2252,1015.0,2.0,VISIT,LEAVE,,,see,2702.0,0
2253,1015.0,2.0,FILTHY,DIRT,,,dirty,2510.0,0
2254,1015.0,2.0,ANNUAL,PICNIC,,,early,4926.0,0
2255,1015.0,2.0,CRITIC,ANALYZE,,,advise,2526.0,0
2256,1015.0,2.0,GRADUATE,CAP,,,gone,2749.0,0
2257,1015.0,2.0,ANCESTOR,FAMILY,,,family,2030.0,0
2258,1015.0,2.0,HUT,ISLAND,,,shack,2205.0,0
2259,1015.0,2.0,THEOREM,GEOMETRY,,,prediction,3534.0,0
2260,1015.0,2.0,ASSISTANCE,HELPER,,,help,2190.0,0
2261,1015.0,2.0,MODEL,CAR,,,standard,4750.0,0
2262,1015.0,2.0,STAR,NIGHT,,,born,4046.0,0
2263,1015.0,2.0,USURP,TAKE,,,take,2110.0,0
2264,1015.0,2.0,FREEWAY,ROAD,,,road,2286.0,0
2265,1015.0,2.0,NITROGEN,CHEMISTRY,,,chemistry,3582.0,0
2266,1015.0,2.0,ENERGY,SUN,,,high,3838.0,0
2267,1015.0,2.0,UNCOMMON,UNIQUE,,,unique,2318.0,0
2268,1015.0,2.0,SINK,HOLE,,,hole,3518.0,0
2269,1015.0,2.0,COOKOUT,HAMBURGER,,,bbq,2238.0,0
2270,1015.0,2.0,BATTERY,RADIO,,,ram,1902.0,0
2271,1015.0,2.0,NATURE,FOREST,,,forest,5326.0,0
2272,1015.0,2.0,BLOCKADE,WALL,,,wall,1598.0,0
2273,1015.0,2.0,VALLEY,LOW,,,grand,4158.0,0
2274,1015.0,2.0,BISCUIT,COOKIE,,,cookie,1805.0,0
2275,1015.0,2.0,LIE,STEAL,,,bad,2111.0,0
2276,1015.0,2.0,TASTY,TREAT,,,yummy,2510.0,0
2277,1015.0,2.0,HOTEL,BED,,,bed,1693.0,0
2278,1015.0,2.0,NOODLES,CHICKEN,,,chicken,2174.0,0
2279,1015.0,2.0,SALES,CLOTHES,,,house,5214.0,0
2280,1016.0,2.0,ANNUAL,PICNIC,,,FESTIVAL,25358.0,0
2281,1016.0,2.0,THEOREM,GEOMETRY,,,GEOMETRY,5118.0,1
2282,1016.0,2.0,HOTEL,BED,,,BED,2671.0,1
2283,1016.0,2.0,USURP,TAKE,,,DRINK,19263.0,0
2284,1016.0,2.0,GRADUATE,CAP,,,CAP,4687.0,1
2285,1016.0,2.0,EVICT,APARTMENT,,,NO,23374.0,0
2286,1016.0,2.0,CRITIC,ANALYZE,,,ANALYZE,4190.0,1
2287,1016.0,2.0,ASSISTANCE,HELPER,,,HELPER,3294.0,1
2288,1016.0,2.0,LIE,STEAL,,,TRUTH,21327.0,0
2289,1016.0,2.0,MODEL,CAR,,,CAR,2734.0,1
2290,1016.0,2.0,BLOCKADE,WALL,,,BUILDING,13631.0,0
2291,1016.0,2.0,COOKOUT,HAMBURGER,,,KITCHEN,6463.0,0
2292,1016.0,2.0,BATTERY,RADIO,,,ENGINE,9470.0,0
2293,1016.0,2.0,STAR,NIGHT,,,NIGHT,2990.0,1
2294,1016.0,2.0,ANCESTOR,FAMILY,,,FAMILY,2798.0,1
2295,1016.0,2.0,SOUTH,WEST,,,WEST,1886.0,1
2296,1016.0,2.0,NATURE,FOREST,,,GROWTH,12559.0,0
2297,1016.0,2.0,SINK,HOLE,,,HOLE,2911.0,1
2298,1016.0,2.0,BISCUIT,COOKIE,,,COOKIE,4559.0,1
2299,1016.0,2.0,VISIT,LEAVE,,,TOUR,8910.0,0
2300,1016.0,2.0,SALES,CLOTHES,,,SHOP,26414.0,0
2301,1016.0,2.0,VALLEY,LOW,,,LOW,2655.0,1
2302,1016.0,2.0,FILTHY,DIRT,,,RUN,12863.0,0
2303,1016.0,2.0,FREEWAY,ROAD,,,ROAD,3663.0,1
2304,1016.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,3599.0,1
2305,1016.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,3567.0,1
2306,1016.0,2.0,NOODLES,CHICKEN,,,CHICKEN,9182.0,1
2307,1016.0,2.0,TASTY,TREAT,,,TREAT,13871.0,1
2308,1016.0,2.0,ENERGY,SUN,,,SUN,2431.0,1
2309,1016.0,2.0,HUT,ISLAND,,,FARM,12879.0,0
2310,1017.0,2.0,EVICT,APARTMENT,,, apartment,11244.0,0
2311,1017.0,2.0,BISCUIT,COOKIE,,,COOKIE,26878.0,1
2312,1017.0,2.0,SOUTH,WEST,,,WEST,3518.0,1
2313,1017.0,2.0,THEOREM,GEOMETRY,,,GEOGRAPHY,11070.0,0
2314,1017.0,2.0,ENERGY,SUN,,,SUN,2926.0,1
2315,1017.0,2.0,NOODLES,CHICKEN,,,CHIKEN,29645.0,0
2316,1017.0,2.0,MODEL,CAR,,,F,23278.0,0
2317,1017.0,2.0,SINK,HOLE,,,HOLE,3406.0,1
2318,1017.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,4526.0,1
2319,1017.0,2.0,LIE,STEAL,,,STEAL,4030.0,1
2320,1017.0,2.0,NITROGEN,CHEMISTRY,,,CHEMICAL,6574.0,0
2321,1017.0,2.0,TASTY,TREAT,,,TREAT,3006.0,1
2322,1017.0,2.0,ANCESTOR,FAMILY,,,FAMILY,3470.0,1
2323,1017.0,2.0,GRADUATE,CAP,,,CAP,3389.0,1
2324,1017.0,2.0,ASSISTANCE,HELPER,,,HELPER,3757.0,1
2325,1017.0,2.0,BATTERY,RADIO,,,CHARGE,5102.0,0
2326,1017.0,2.0,USURP,TAKE,,,LINE,9326.0,0
2327,1017.0,2.0,NATURE,FOREST,,,F,15661.0,0
2328,1017.0,2.0,HOTEL,BED,,,ROOM,8542.0,0
2329,1017.0,2.0,VALLEY,LOW,,,LOW,2334.0,1
2330,1017.0,2.0,FREEWAY,ROAD,,,RIDE,5006.0,0
2331,1017.0,2.0,STAR,NIGHT,,,MOON,7070.0,0
2332,1017.0,2.0,CRITIC,ANALYZE,,,ANYLZE,10046.0,0
2333,1017.0,2.0,FILTHY,DIRT,,,DIRT,3038.0,1
2334,1017.0,2.0,COOKOUT,HAMBURGER,,,CHICKEN,9886.0,0
2335,1017.0,2.0,VISIT,LEAVE,,,LEAVE,9070.0,1
2336,1017.0,2.0,HUT,ISLAND,,,F,3006.0,0
2337,1017.0,2.0,BLOCKADE,WALL,,,BRICK,6462.0,0
2338,1017.0,2.0,SALES,CLOTHES,,,CLOTHES,7118.0,1
2339,1017.0,2.0,ANNUAL,PICNIC,,,PANDAMIC,13966.0,0
2340,1018.0,2.0,FILTHY,DIRT,,, DIRT,3891.0,0
2341,1018.0,2.0,SINK,HOLE,,,DOWN,5006.0,0
2342,1018.0,2.0,HOTEL,BED,,,BED,1726.0,1
2343,1018.0,2.0,USURP,TAKE,,,THROW,2622.0,0
2344,1018.0,2.0,COOKOUT,HAMBURGER,,,FOOD,4926.0,0
2345,1018.0,2.0,EVICT,APARTMENT,,,APARTMENT,2638.0,1
2346,1018.0,2.0,CRITIC,ANALYZE,,,ANALYZE,2718.0,1
2347,1018.0,2.0,THEOREM,GEOMETRY,,,GEOMETRY,6478.0,1
2348,1018.0,2.0,SOUTH,WEST,,,EAST,4894.0,0
2349,1018.0,2.0,NOODLES,CHICKEN,,,IDK,7726.0,0
2350,1018.0,2.0,VISIT,LEAVE,,,MEET,5134.0,0
2351,1018.0,2.0,BATTERY,RADIO,,,CAR,3774.0,0
2352,1018.0,2.0,MODEL,CAR,,,CAR,3646.0,1
2353,1018.0,2.0,ENERGY,SUN,,,SUN,4398.0,1
2354,1018.0,2.0,HUT,ISLAND,,,ISLAND,2990.0,1
2355,1018.0,2.0,FREEWAY,ROAD,,,ROAD,1918.0,1
2356,1018.0,2.0,ANCESTOR,FAMILY,,,RELATIVE,3294.0,0
2357,1018.0,2.0,VALLEY,LOW,,,LOW,1823.0,1
2358,1018.0,2.0,STAR,NIGHT,,,NIGHT,2078.0,1
2359,1018.0,2.0,ASSISTANCE,HELPER,,,HELPER,3886.0,1
2360,1018.0,2.0,GRADUATE,CAP,,,CAP,2126.0,1
2361,1018.0,2.0,BLOCKADE,WALL,,,WALL,2014.0,1
2362,1018.0,2.0,BISCUIT,COOKIE,,,FOOD,5454.0,0
2363,1018.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,3550.0,1
2364,1018.0,2.0,LIE,STEAL,,,STEAL,3150.0,1
2365,1018.0,2.0,TASTY,TREAT,,,TREAT,3518.0,1
2366,1018.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,6174.0,1
2367,1018.0,2.0,ANNUAL,PICNIC,,,YEAR,7598.0,0
2368,1018.0,2.0,SALES,CLOTHES,,,CLOTHES,3853.0,1
2369,1018.0,2.0,NATURE,FOREST,,,FOREST,2174.0,1
2370,1019.0,2.0,HUT,ISLAND,,,BEACH,3470.0,0
2371,1019.0,2.0,BATTERY,RADIO,,,CHARGE,2302.0,0
2372,1019.0,2.0,BLOCKADE,WALL,,,TRAP,3838.0,0
2373,1019.0,2.0,USURP,TAKE,,,SHOW,3022.0,0
2374,1019.0,2.0,TASTY,TREAT,,,FOOD,2622.0,0
2375,1019.0,2.0,ANNUAL,PICNIC,,,YEAR,2734.0,0
2376,1019.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,3294.0,1
2377,1019.0,2.0,HOTEL,BED,,,HOUSE,2879.0,0
2378,1019.0,2.0,LIE,STEAL,,,STEAL,3119.0,1
2379,1019.0,2.0,NOODLES,CHICKEN,,,CHICKEN,3967.0,1
2380,1019.0,2.0,THEOREM,GEOMETRY,,,GEOMETRY,6431.0,1
2381,1019.0,2.0,BISCUIT,COOKIE,,,COOKIE,2943.0,1
2382,1019.0,2.0,EVICT,APARTMENT,,,PUSH,5423.0,0
2383,1019.0,2.0,MODEL,CAR,,,SHOW,3647.0,0
2384,1019.0,2.0,VISIT,LEAVE,,,PLANE,4127.0,0
2385,1019.0,2.0,SALES,CLOTHES,,,COST,6815.0,0
2386,1019.0,2.0,SINK,HOLE,,,WATER,4543.0,0
2387,1019.0,2.0,ASSISTANCE,HELPER,,,HELP,2511.0,0
2388,1019.0,2.0,ENERGY,SUN,,,SUN,2463.0,1
2389,1019.0,2.0,FREEWAY,ROAD,,,CARS,2127.0,0
2390,1019.0,2.0,ANCESTOR,FAMILY,,,RELATIVE,3711.0,0
2391,1019.0,2.0,COOKOUT,HAMBURGER,,,BURGER,2495.0,0
2392,1019.0,2.0,NATURE,FOREST,,,FOREST,3230.0,1
2393,1019.0,2.0,SOUTH,WEST,,,WEST,4126.0,1
2394,1019.0,2.0,STAR,NIGHT,,,GAZE,2590.0,0
2395,1019.0,2.0,GRADUATE,CAP,,,SCHOOL,3774.0,0
2396,1019.0,2.0,VALLEY,LOW,,,HEAT,4798.0,0
2397,1019.0,2.0,FILTHY,DIRT,,,DIRT,3790.0,1
2398,1019.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,3630.0,1
2399,1019.0,2.0,CRITIC,ANALYZE,,,SCOLD,5086.0,0
2400,1020.0,2.0,USURP,TAKE,,,TAKE,4222.0,1
2401,1020.0,2.0,LIE,STEAL,,,THIEF,3567.0,0
2402,1020.0,2.0,SINK,HOLE,,,HOLE,2222.0,1
2403,1020.0,2.0,NATURE,FOREST,,,FOREST,1918.0,1
2404,1020.0,2.0,COOKOUT,HAMBURGER,,,HAMBURGER,2686.0,1
2405,1020.0,2.0,CRITIC,ANALYZE,,,ANALYZE,3182.0,1
2406,1020.0,2.0,MODEL,CAR,,,CLOTHES,15454.0,0
2407,1020.0,2.0,NOODLES,CHICKEN,,,CHICKEN,6974.0,1
2408,1020.0,2.0,HOTEL,BED,,,BED,1886.0,1
2409,1020.0,2.0,GRADUATE,CAP,,,CAP,1582.0,1
2410,1020.0,2.0,SALES,CLOTHES,,,CLOTHES,2350.0,1
2411,1020.0,2.0,BISCUIT,COOKIE,,,COOKIE,1663.0,1
2412,1020.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,2526.0,1
2413,1020.0,2.0,STAR,NIGHT,,,SKY,7822.0,0
2414,1020.0,2.0,SOUTH,WEST,,,WEST,2238.0,1
2415,1020.0,2.0,ENERGY,SUN,,,POWER,15054.0,0
2416,1020.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,2206.0,1
2417,1020.0,2.0,BLOCKADE,WALL,,,WALL,1614.0,1
2418,1020.0,2.0,ANNUAL,PICNIC,,,PICNIC,2831.0,1
2419,1020.0,2.0,VALLEY,LOW,,,LOW,3790.0,1
2420,1020.0,2.0,THEOREM,GEOMETRY,,,GEOMETRY,3407.0,1
2421,1020.0,2.0,HUT,ISLAND,,,ISLAND,5487.0,1
2422,1020.0,2.0,FREEWAY,ROAD,,,ROAD,1567.0,1
2423,1020.0,2.0,ASSISTANCE,HELPER,,,HELP,3519.0,0
2424,1020.0,2.0,BATTERY,RADIO,,,CHARGE,9183.0,0
2425,1020.0,2.0,ANCESTOR,FAMILY,,,FAMILY,2254.0,1
2426,1020.0,2.0,EVICT,APARTMENT,,,APARTMENT,6206.0,1
2427,1020.0,2.0,FILTHY,DIRT,,,DIRT,2478.0,1
2428,1020.0,2.0,VISIT,LEAVE,,,HOUSE,13054.0,0
2429,1020.0,2.0,TASTY,TREAT,,,TREAT,4558.0,1
2430,1021.0,2.0,FILTHY,DIRT,,,DIRT,2750.0,1
2431,1021.0,2.0,THEOREM,GEOMETRY,,,GEOMETERY,11998.0,0
2432,1021.0,2.0,ANCESTOR,FAMILY,,,FAMILY,10191.0,1
2433,1021.0,2.0,HUT,ISLAND,,,HOUSE,4191.0,0
2434,1021.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,4191.0,1
2435,1021.0,2.0,TASTY,TREAT,,,EAT,4095.0,0
2436,1021.0,2.0,SOUTH,WEST,,,WEST,2815.0,1
2437,1021.0,2.0,ENERGY,SUN,,,LAZY,10063.0,0
2438,1021.0,2.0,VISIT,LEAVE,,,EXIT,4671.0,0
2439,1021.0,2.0,CRITIC,ANALYZE,,,ANALYIZE,6879.0,0
2440,1021.0,2.0,STAR,NIGHT,,,SHAPE,6719.0,0
2441,1021.0,2.0,VALLEY,LOW,,,HILL,14079.0,0
2442,1021.0,2.0,COOKOUT,HAMBURGER,,,GRILL,5919.0,0
2443,1021.0,2.0,FREEWAY,ROAD,,,ROAD,3630.0,1
2444,1021.0,2.0,BATTERY,RADIO,,,MOVE,6622.0,0
2445,1021.0,2.0,ANNUAL,PICNIC,,,MEETING,9470.0,0
2446,1021.0,2.0,BISCUIT,COOKIE,,,COOKIE,2286.0,1
2447,1021.0,2.0,BLOCKADE,WALL,,,WALL,2478.0,1
2448,1021.0,2.0,NATURE,FOREST,,,GRASS,6638.0,0
2449,1021.0,2.0,MODEL,CAR,,,NICE,4510.0,0
2450,1021.0,2.0,GRADUATE,CAP,,,STUDENT,5182.0,0
2451,1021.0,2.0,SALES,CLOTHES,,,FLOOR,5102.0,0
2452,1021.0,2.0,SINK,HOLE,,,FLOAT,5871.0,0
2453,1021.0,2.0,HOTEL,BED,,,ROOM,10143.0,0
2454,1021.0,2.0,USURP,TAKE,,,TAKE,7295.0,1
2455,1021.0,2.0,UNCOMMON,UNIQUE,,,UNQUIE,3743.0,0
2456,1021.0,2.0,EVICT,APARTMENT,,,REMOVE,5886.0,0
2457,1021.0,2.0,ASSISTANCE,HELPER,,,HELP,3567.0,0
2458,1021.0,2.0,LIE,STEAL,,,FALSE,6287.0,0
2459,1021.0,2.0,NOODLES,CHICKEN,,,SOUP,5678.0,0
2460,1022.0,2.0,SOUTH,WEST,,, WEST,8706.0,0
2461,1022.0,2.0,BATTERY,RADIO,,,ENERGY,6478.0,0
2462,1022.0,2.0,ENERGY,SUN,,,GENERATOR,10894.0,0
2463,1022.0,2.0,COOKOUT,HAMBURGER,,,BARBEQUE,21566.0,0
2464,1022.0,2.0,SINK,HOLE,,,HOLE,4366.0,1
2465,1022.0,2.0,ASSISTANCE,HELPER,,,HELP,8158.0,0
2466,1022.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,2943.0,1
2467,1022.0,2.0,HOTEL,BED,,,BED,2111.0,1
2468,1022.0,2.0,NOODLES,CHICKEN,,,CHICKEN,4559.0,1
2469,1022.0,2.0,USURP,TAKE,,,TAKE,3167.0,1
2470,1022.0,2.0,FILTHY,DIRT,,,DIRTY,2543.0,0
2471,1022.0,2.0,HUT,ISLAND,,,SHELTER,6286.0,0
2472,1022.0,2.0,STAR,NIGHT,,,NIGHT,7886.0,1
2473,1022.0,2.0,BLOCKADE,WALL,,,NAVAL,7694.0,0
2474,1022.0,2.0,THEOREM,GEOMETRY,,,MATH,6766.0,0
2475,1022.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,4014.0,1
2476,1022.0,2.0,TASTY,TREAT,,,DELICIOUS,8782.0,0
2477,1022.0,2.0,MODEL,CAR,,,RUNWAY,7103.0,0
2478,1022.0,2.0,ANNUAL,PICNIC,,,YEARLY,10990.0,0
2479,1022.0,2.0,CRITIC,ANALYZE,,,JUDGE,3007.0,0
2480,1022.0,2.0,VALLEY,LOW,,,CANYON,9039.0,0
2481,1022.0,2.0,EVICT,APARTMENT,,,APARTMENT,3055.0,1
2482,1022.0,2.0,LIE,STEAL,,,DECIEVE,3903.0,0
2483,1022.0,2.0,GRADUATE,CAP,,,CAP,1759.0,1
2484,1022.0,2.0,SALES,CLOTHES,,,REVENUE,11230.0,0
2485,1022.0,2.0,FREEWAY,ROAD,,,HIGHWAY,7039.0,0
2486,1022.0,2.0,ANCESTOR,FAMILY,,,PAST,11887.0,0
2487,1022.0,2.0,VISIT,LEAVE,,,SEE,5535.0,0
2488,1022.0,2.0,NATURE,FOREST,,,FOREST,9503.0,1
2489,1022.0,2.0,BISCUIT,COOKIE,,,BUTTER,3759.0,0
2490,1023.0,2.0,ANCESTOR,FAMILY,,, hERITAGE,4363.0,0
2491,1023.0,2.0,STAR,NIGHT,,,NIGHT,4814.0,1
2492,1023.0,2.0,SALES,CLOTHES,,,CLOTHES,5854.0,1
2493,1023.0,2.0,VISIT,LEAVE,,,ORDER,4990.0,0
2494,1023.0,2.0,EVICT,APARTMENT,,,NOTICE,4269.0,0
2495,1023.0,2.0,BATTERY,RADIO,,,PERCENT,3902.0,0
2496,1023.0,2.0,NOODLES,CHICKEN,,,CHICKEN,2109.0,1
2497,1023.0,2.0,COOKOUT,HAMBURGER,,,FOOD,2925.0,0
2498,1023.0,2.0,ASSISTANCE,HELPER,,,SALES,4973.0,0
2499,1023.0,2.0,CRITIC,ANALYZE,,,EVIDENCE,2766.0,0
2500,1023.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,3310.0,1
2501,1023.0,2.0,BLOCKADE,WALL,,,BRIDGE,3470.0,0
2502,1023.0,2.0,GRADUATE,CAP,,,CAP,1902.0,1
2503,1023.0,2.0,HUT,ISLAND,,,VILLAGE,4270.0,0
2504,1023.0,2.0,SINK,HOLE,,,DISHES,3566.0,0
2505,1023.0,2.0,FILTHY,DIRT,,,DIRTY,2750.0,0
2506,1023.0,2.0,NATURE,FOREST,,,ANIMALS,6030.0,0
2507,1023.0,2.0,VALLEY,LOW,,,MOUNTAIN,5134.0,0
2508,1023.0,2.0,USURP,TAKE,,,TAKE,4510.0,1
2509,1023.0,2.0,THEOREM,GEOMETRY,,,GEOMETRY,8221.0,1
2510,1023.0,2.0,ANNUAL,PICNIC,,,YEAR,2749.0,0
2511,1023.0,2.0,FREEWAY,ROAD,,,CARS,3310.0,0
2512,1023.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,3167.0,1
2513,1023.0,2.0,LIE,STEAL,,,TRUST,5134.0,0
2514,1023.0,2.0,HOTEL,BED,,,BED,2990.0,1
2515,1023.0,2.0,TASTY,TREAT,,,TREAT,2622.0,1
2516,1023.0,2.0,SOUTH,WEST,,,WEST,2014.0,1
2517,1023.0,2.0,BISCUIT,COOKIE,,,COOKIE,2254.0,1
2518,1023.0,2.0,ENERGY,SUN,,,RUN,4958.0,0
2519,1023.0,2.0,MODEL,CAR,,,ENGINE,5085.0,0
2520,1024.0,2.0,THEOREM,GEOMETRY,,,CHEMISTY,4287.0,0
2521,1024.0,2.0,NATURE,FOREST,,,LEAVES,3231.0,0
2522,1024.0,2.0,BLOCKADE,WALL,,,PARK,3503.0,0
2523,1024.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,3151.0,1
2524,1024.0,2.0,ENERGY,SUN,,,SUN,2879.0,1
2525,1024.0,2.0,COOKOUT,HAMBURGER,,,HAMBURGER,3518.0,1
2526,1024.0,2.0,SINK,HOLE,,,FLOAT,3758.0,0
2527,1024.0,2.0,TASTY,TREAT,,,TREAT,4879.0,1
2528,1024.0,2.0,MODEL,CAR,,,CAR,3647.0,1
2529,1024.0,2.0,HOTEL,BED,,,BED,2431.0,1
2530,1024.0,2.0,SALES,CLOTHES,,,PERSON,4239.0,0
2531,1024.0,2.0,GRADUATE,CAP,,,CAP,1935.0,1
2532,1024.0,2.0,CRITIC,ANALYZE,,,ANALYZE,3791.0,1
2533,1024.0,2.0,EVICT,APARTMENT,,,APARTMENT,3439.0,1
2534,1024.0,2.0,ANNUAL,PICNIC,,,YEAR,4639.0,0
2535,1024.0,2.0,VISIT,LEAVE,,,PRISON,4383.0,0
2536,1024.0,2.0,VALLEY,LOW,,,LOW,3023.0,1
2537,1024.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,2783.0,1
2538,1024.0,2.0,HUT,ISLAND,,,DESERT,4783.0,0
2539,1024.0,2.0,FREEWAY,ROAD,,,ROAD,2447.0,1
2540,1024.0,2.0,USURP,TAKE,,,PRESS,5519.0,0
2541,1024.0,2.0,NOODLES,CHICKEN,,,HOT,4430.0,0
2542,1024.0,2.0,BISCUIT,COOKIE,,,CRUNCH,5055.0,0
2543,1024.0,2.0,LIE,STEAL,,,TRUTH,3950.0,0
2544,1024.0,2.0,SOUTH,WEST,,,WEST,2638.0,1
2545,1024.0,2.0,ANCESTOR,FAMILY,,,FAMILY,3230.0,1
2546,1024.0,2.0,FILTHY,DIRT,,,CLEAN,4638.0,0
2547,1024.0,2.0,BATTERY,RADIO,,,RADIO,3918.0,1
2548,1024.0,2.0,ASSISTANCE,HELPER,,,HELP,5214.0,0
2549,1024.0,2.0,STAR,NIGHT,,,NIGHT,3982.0,1
2550,1025.0,2.0,VALLEY,LOW,,,LOW,3982.0,1
2551,1025.0,2.0,ANCESTOR,FAMILY,,,FAMILY,5262.0,1
2552,1025.0,2.0,COOKOUT,HAMBURGER,,,HAMBURGER,4335.0,1
2553,1025.0,2.0,BATTERY,RADIO,,,ELECTRICITY,9455.0,0
2554,1025.0,2.0,ENERGY,SUN,,,SUN,8927.0,1
2555,1025.0,2.0,STAR,NIGHT,,,NIGHT,2734.0,1
2556,1025.0,2.0,SINK,HOLE,,,HOLE,3343.0,1
2557,1025.0,2.0,LIE,STEAL,,,DETECTOR,4799.0,0
2558,1025.0,2.0,ASSISTANCE,HELPER,,,HELPER,3470.0,1
2559,1025.0,2.0,NITROGEN,CHEMISTRY,,,CHEMISTRY,4542.0,1
2560,1025.0,2.0,VISIT,LEAVE,,,LEAVE,4846.0,1
2561,1025.0,2.0,BISCUIT,COOKIE,,,COOKIE,3182.0,1
2562,1025.0,2.0,THEOREM,GEOMETRY,,,EQUATION,5630.0,0
2563,1025.0,2.0,ANNUAL,PICNIC,,,PICNIC,4366.0,1
2564,1025.0,2.0,UNCOMMON,UNIQUE,,,UNIQUE,4766.0,1
2565,1025.0,2.0,NATURE,FOREST,,,PRESERVE,5246.0,0
2566,1025.0,2.0,CRITIC,ANALYZE,,,ANALYZE,4478.0,1
2567,1025.0,2.0,FILTHY,DIRT,,,DIRT,3006.0,1
2568,1025.0,2.0,EVICT,APARTMENT,,,NOTICE,5390.0,0
2569,1025.0,2.0,GRADUATE,CAP,,,CAP,2815.0,1
2570,1025.0,2.0,TASTY,TREAT,,,TREAT,4015.0,1
2571,1025.0,2.0,HUT,ISLAND,,,ISLAND,3407.0,1
2572,1025.0,2.0,SOUTH,WEST,,,WEST,4015.0,1
2573,1025.0,2.0,USURP,TAKE,,,STEAL,10751.0,0
2574,1025.0,2.0,FREEWAY,ROAD,,,ROAD,3487.0,1
2575,1025.0,2.0,BLOCKADE,WALL,,,WALL,2542.0,1
2576,1025.0,2.0,MODEL,CAR,,,CAR,2751.0,1
2577,1025.0,2.0,NOODLES,CHICKEN,,,CHICKEN,3455.0,1
