participant,phase,condition,cue,target,response,rt,correct,Column1,Column2
1056,test,2,FREEWAY,ROAD,ROAD,2830,1,,
1056,test,2,ENERGY,SUN,SUN,3567,1,,
1056,test,1,GLIDE,HANG,HANG,7183,1,,
1056,test,1,ORDER,FORM,DISH,21406,2,,
1056,test,2,SALES,CLOTHES,STORE,26958,2,,
1056,test,1,PRESCRIPTION,PILL,PILLS,4926,1,,change 2>1 bc plural
1056,test,1,WELL,DONE,BUCKET,22158,2,,
1056,test,2,GRADUATE,CAP,CAP,61102,1,,
1056,test,1,DRACULA,SCARY,SCARY,6382,1,,
1056,test,2,ASSISTANCE,HELPER,HELP,7198,2,,
1056,test,2,USURP,TAKE,UNIQUE,7070,2,,
1056,test,2,THEOREM,GEOMETRY,GEOMETRY,7582,1,,
1056,test,2,NATURE,FOREST,TREE,3550,2,,
1056,test,2,SOUTH,WEST,WEST,6638,1,,
1056,test,2,ANCESTOR,FAMILY,FAMILY,6494,1,,
1056,test,2,CRITIC,ANALYZE,ANALIZE,12606,1,,change 2>1 bc typo
1056,test,2,NOODLES,CHICKEN,CHICKEN,9871,1,,
1056,test,2,VALLEY,LOW,LOW,35727,1,,
1056,test,2,TASTY,TREAT,TREAT,4383,1,,
1056,test,1,SAFARI,DESERT,DESERT,8207,1,,
1056,test,1,DIAMETER,LENGTH,LENGTH,3358,1,,
1056,test,1,STERN,BOAT,SHIP,8047,2,,
1056,test,2,ANNUAL,PICNIC,FAIR,24911,2,,
1056,test,1,PARCEL,BOX,BOX,3407,1,,
1056,test,1,TEA,LEAVES,LEAVES,3614,1,,
1057,learn,1,CRUNCH,NOISE,COOKIE,3933,2,,
1057,learn,1,SWING,TREE,PLAYGROUND,3588,2,,
1057,learn,1,ROBIN,RED,HOOD,1884,2,,
1057,learn,1,EMPIRE,STATE,STATE,1891,1,,
1057,learn,1,WELL,DONE,BEING,1608,2,,
1057,learn,1,DANCER,MUSIC,SINGER,2148,2,,
1057,learn,1,PORTRAY,SHOW,DRAW,2597,2,,
1057,learn,1,CHIMNEY,BRICK,HOUSE,2524,2,,
1057,learn,1,HONEYMOON,ROMANCE,MARRIAGE,2739,2,,
1057,learn,1,TEA,LEAVES,POT,1735,2,,
1057,learn,1,FUGITIVE,RUN,HAVE,3971,2,,
1057,learn,1,ELEVATOR,BUILDING,DOOR,2428,2,,
1057,learn,1,COURAGEOUS,LION,BRAVE,2245,2,,
1057,learn,1,SAFARI,DESERT,WINDOWS,2517,2,,
1057,learn,1,PRESCRIPTION,PILL,DOCTOR,2484,2,,
1057,learn,1,CANYON,MOUNTAIN,DESERT,4413,2,,
1057,learn,1,CHUNK,BLOCK,CHICK,3595,2,,
1057,learn,1,DIAMETER,LENGTH,CIRCLE,2562,2,,
1057,learn,1,STERN,BOAT,HARD,2106,2,,
1057,learn,1,LAUNDRY,SOAP,WASH,2293,2,,
1057,learn,1,INTRODUCE,PRESENT,PEOPLE,3632,2,,
1057,learn,1,MEASUREMENT,HEIGHT,RULER,3070,2,,
1057,learn,1,DRACULA,SCARY,VAMPIRE,2356,2,,
1057,learn,1,LATIN,FRENCH,BOWL,2911,2,,
1057,learn,1,EYES,COLOR,PUPIL,2714,2,,
1057,learn,1,SIDE,ORDER,PROFILE,3878,2,,
1057,learn,1,SAIL,OCEAN,BOAT,4102,2,,
1057,learn,1,ORDER,FORM,PAY,2793,2,,
1057,learn,1,GLIDE,HANG,FLY,2888,2,,
1057,learn,1,PARCEL,BOX,TREE,2328,2,,
1057,test,2,LIE,STEAL, SWING,17545,2,,
1057,test,2,NOODLES,CHICKEN,CHICKEN,2701,1,,
1057,test,2,BISCUIT,COOKIE,COOKIE,1982,1,,
1057,test,1,LATIN,FRENCH,FRENCH,2702,1,,
1057,test,1,EYES,COLOR,COLORS,4269,1,,change 2>1 bc plural
1057,test,1,CANYON,MOUNTAIN,OCEAN,14766,2,,
1057,test,2,NATURE,FOREST,TREES,2222,2,,
1057,test,1,HONEYMOON,ROMANCE,ROMANCE,7982,1,,
1057,test,2,SINK,HOLE,HOLE,6925,1,,
1057,test,1,DIAMETER,LENGTH,LENGTH,9854,1,,
1057,test,2,ASSISTANCE,HELPER,HELP,6077,2,,
1057,test,1,SWING,TREE,SIT,12254,2,,
1057,test,2,FILTHY,DIRT,DIRT,2206,1,,
1057,test,1,COURAGEOUS,LION,LION,2398,1,,
1057,test,1,DRACULA,SCARY,SCARY,2222,1,,
1057,test,2,VALLEY,LOW,LOW,1390,1,,
1057,test,2,GRADUATE,CAP,CAP,1630,1,,
1057,test,1,CHUNK,BLOCK,BRICK,5534,2,,
1057,test,1,DANCER,MUSIC,MUSIC,4974,1,,
1057,test,2,STAR,NIGHT,DARK,5277,2,,
1057,test,1,PARCEL,BOX,TREES,11597,2,,
1057,test,2,THEOREM,GEOMETRY,GEOMETRY,4413,1,,
1057,test,1,SAIL,OCEAN,BOAT,4959,2,,
1057,test,2,SALES,CLOTHES,CLOTHES,4013,1,,
1057,test,2,BATTERY,RADIO,SUN,3646,2,,
1057,test,2,ANNUAL,PICNIC,YEAR,11933,2,,
1057,test,2,TASTY,TREAT,SWEET,10014,2,,
1057,test,1,GLIDE,HANG,FLY,17246,2,,
1057,test,2,SOUTH,WEST,WEST,1885,1,,
1057,test,1,WELL,DONE,DONE,4990,1,,
1057,test,1,EMPIRE,STATE,STATE,1518,1,,
1057,test,1,CHIMNEY,BRICK,BRICK,3678,1,,
1057,test,2,CRITIC,ANALYZE,ANALYZE,8157,1,,
1057,test,1,INTRODUCE,PRESENT,PRESENT,19566,1,,
1057,test,2,ENERGY,SUN,SUN,6302,1,,
1057,test,1,STERN,BOAT,BRICK,8158,2,,
1057,test,1,TEA,LEAVES,STEAM,29550,2,,
1057,test,2,NITROGEN,CHEMISTRY,CHEMISTRY,3918,1,,
1057,test,2,HUT,ISLAND,WOOD,12110,2,,
1057,test,1,MEASUREMENT,HEIGHT,LENGTH,9518,2,,
1057,test,1,FUGITIVE,RUN,AIR,12445,2,,
1057,test,1,ORDER,FORM,PAY,18510,2,,
1057,test,1,ROBIN,RED,RED,1486,1,,
1057,test,1,SAFARI,DESERT,DESERT,5966,1,,
1057,test,2,MODEL,CAR,APARTMENT,5342,2,,
1057,test,1,LAUNDRY,SOAP,SOAP,8990,1,,
1057,test,2,COOKOUT,HAMBURGER,RESTAURANT,11134,2,,
1057,test,2,ANCESTOR,FAMILY,ANCIENT,9950,2,,
1057,test,2,EVICT,APARTMENT,APARTMENT,3262,1,,
1057,test,2,HOTEL,BED,BED,3454,1,,
1057,test,2,UNCOMMON,UNIQUE,UNIQUE,3534,1,,
1057,test,2,BLOCKADE,WALL,WALL,3134,1,,
1057,test,2,USURP,TAKE,AIR,3645,2,,
1057,test,2,VISIT,LEAVE,ATTEND,14110,2,,
1057,test,1,ELEVATOR,BUILDING,BUILDING,7390,1,,
1057,test,2,FREEWAY,ROAD,CAR,4286,2,,
1057,test,1,PORTRAY,SHOW,SHOW,14813,1,,
1057,test,1,SIDE,ORDER,ORDER,34286,1,,
1057,test,1,CRUNCH,NOISE,TEXTURE,22350,2,,
1057,test,1,PRESCRIPTION,PILL,PILL,4558,1,,
1058,learn,1,DIAMETER,LENGTH,,5000,3,,
1058,learn,1,DANCER,MUSIC,,5000,3,,
1058,learn,1,GLIDE,HANG,slide,3135,2,,
1058,learn,1,LATIN,FRENCH,word,3649,2,,
1058,learn,1,CHUNK,BLOCK,hunk,3317,2,,
1058,learn,1,CHIMNEY,BRICK,HOUSE,4104,2,,change 3>2 bc full response
1058,learn,1,MEASUREMENT,HEIGHT,LENGTH,3118,2,,change 3>2 bc full response
1058,learn,1,ELEVATOR,BUILDING,UP,2278,2,,change 3>2 bc full response
1058,learn,1,COURAGEOUS,LION,STRONG,3210,2,,change 3>2 bc full response
1058,learn,1,DRACULA,SCARY,SCARED,4588,2,,change 3>2 bc full response
1058,learn,1,EMPIRE,STATE,BUILDING,3023,2,,change 3>2 bc full response
1058,learn,1,LAUNDRY,SOAP,WASH,2510,2,,change 3>2 bc full response
1058,learn,1,PORTRAY,SHOW,SEAK,3260,2,,change 3>2 bc full response
1058,learn,1,CRUNCH,NOISE,STE,4731,3,,
1058,learn,1,CANYON,MOUNTAIN,GRAND,2915,2,,change 3>2 bc full response
1058,learn,1,PARCEL,BOX,,5000,3,,
1058,learn,1,SIDE,ORDER,PART,3889,2,,change 3>2 bc full response
1058,learn,1,SWING,TREE,CHAIR,2805,2,,change 3>2 bc full response
1058,learn,1,SAFARI,DESERT,RIDE,3725,2,,change 3>2 bc full response
1058,learn,1,WELL,DONE,GOOD,3751,2,,change 3>2 bc full response
1058,learn,1,ROBIN,RED,HOOD,3060,2,,change 3>2 bc full response
1058,learn,1,EYES,COLOR,NOSE,3533,2,,change 3>2 bc full response
1058,learn,1,PRESCRIPTION,PILL,GLASSA,4303,2,,change 3>2 bc full response
1058,learn,1,INTRODUCE,PRESENT,NAME,3140,2,,change 3>2 bc full response
1058,learn,1,STERN,BOAT,FIEWR,4896,3,,
1058,learn,1,HONEYMOON,ROMANCE,VACATION,3380,2,,change 3>2 bc full response
1058,learn,1,SAIL,OCEAN,SHIP,2514,2,,change 3>2 bc full response
1058,learn,1,ORDER,FORM,OPERATION,4415,2,,change 3>2 bc full response
1058,learn,1,FUGITIVE,RUN,PRISON,4094,2,,
1058,learn,1,TEA,LEAVES,DRINK,4483,2,,
1058,test,2,ANCESTOR,FAMILY, GENERATION,22011,2,,
1058,test,1,TEA,LEAVES,LEAVES,5789,1,,
1058,test,1,WELL,DONE,DONE,5405,1,,
1058,test,1,PORTRAY,SHOW,WATCH,17502,2,,
1058,test,1,DIAMETER,LENGTH,HEIGHT,10494,2,,
1058,test,2,VISIT,LEAVE,SEE,14574,2,,
1058,test,1,ORDER,FORM,OPERATION,5006,2,,
1058,test,1,ROBIN,RED,BIRD,13165,2,,
1058,test,2,GRADUATE,CAP,CAP,25534,1,,
1058,test,2,NATURE,FOREST,TREES,4526,2,,
1058,test,1,COURAGEOUS,LION,LION,4062,1,,
1058,test,2,SINK,HOLE,HOLE,4414,1,,
1058,test,1,LAUNDRY,SOAP,DIRTY,5406,2,,
1058,test,2,CRITIC,ANALYZE,WRONG,11294,2,,
1058,test,2,USURP,TAKE,SURF,12462,2,,
1058,test,2,ENERGY,SUN,WORK,13996,2,,
1058,test,2,NITROGEN,CHEMISTRY,CHEMISTRY,4270,1,,
1058,test,2,HUT,ISLAND,HOUSE,5438,2,,
1058,test,1,SAFARI,DESERT,DESERT,5453,1,,
1058,test,1,FUGITIVE,RUN,RUN,13742,1,,
1058,test,1,EYES,COLOR,COLOR,3166,1,,
1058,test,1,DANCER,MUSIC,MUSIC,3822,1,,
1058,test,2,ASSISTANCE,HELPER,HELP,6141,2,,
1058,test,2,SOUTH,WEST,WEST,2558,1,,
1058,test,1,SAIL,OCEAN,SHIP,7518,2,,
1058,test,1,EMPIRE,STATE,STATE,3294,1,,
1058,test,1,CRUNCH,NOISE,SOUND,3070,2,,
1058,test,1,PARCEL,BOX,MATERIAL,7245,2,,
1058,test,2,VALLEY,LOW,CANYON,10909,2,,
1058,test,1,DRACULA,SCARY,SCARY,3517,1,,
1058,test,1,SIDE,ORDER,PART,7310,2,,
1058,test,1,CANYON,MOUNTAIN,MOUNTAIN,4558,1,,
1058,test,1,CHUNK,BLOCK,PIECE,4909,2,,
1058,test,2,LIE,STEAL,GUILT,7709,2,,
1058,test,2,BLOCKADE,WALL,BOX,8126,2,,
1058,test,1,INTRODUCE,PRESENT,POSITION,22894,2,,
1058,test,1,ELEVATOR,BUILDING,BUILDING,6558,1,,
1058,test,1,MEASUREMENT,HEIGHT,HEIGHT,7134,1,,
1058,test,2,ANNUAL,PICNIC,YEAR,5118,2,,
1058,test,2,FREEWAY,ROAD,ROAD,4590,1,,
1058,test,2,SALES,CLOTHES,MONEY,9214,2,,
1058,test,2,NOODLES,CHICKEN,CHICKEN,4269,1,,
1058,test,2,EVICT,APARTMENT,RENT,14798,2,,
1058,test,2,BATTERY,RADIO,POWER,5741,2,,
1058,test,1,LATIN,FRENCH,FRENCH,3262,1,,
1058,test,1,GLIDE,HANG,HANG,5118,1,,
1058,test,2,HOTEL,BED,BED,3438,1,,
1058,test,2,COOKOUT,HAMBURGER,BARBAQUE,8814,2,,
1058,test,1,STERN,BOAT,POINT,10574,2,,
1058,test,2,BISCUIT,COOKIE,COOKIE,4990,1,,
1058,test,2,MODEL,CAR,EXAMPLE,5742,2,,
1058,test,2,FILTHY,DIRT,DIRTY,7070,2,,
1058,test,2,UNCOMMON,UNIQUE,UNIQUE,4142,1,,
1058,test,2,TASTY,TREAT,FOOD,4606,2,,
1058,test,1,SWING,TREE,TREE,7885,1,,
1058,test,1,PRESCRIPTION,PILL,PILL,3885,1,,
1058,test,2,THEOREM,GEOMETRY,IDEA,6542,2,,
1058,test,1,HONEYMOON,ROMANCE,ROMANCE,4205,1,,
1058,test,2,STAR,NIGHT,SKY,3277,2,,
1058,test,1,CHIMNEY,BRICK,HOUSE,5358,2,,
1059,learn,1,CRUNCH,NOISE,,5000,3,,
1059,learn,1,ORDER,FORM,RULE,2397,2,,
1059,learn,1,DRACULA,SCARY,BLOOD,2403,2,,
1059,learn,1,STERN,BOAT,RESPONSE,2845,2,,
1059,learn,1,ROBIN,RED,HOOD,1710,2,,
1059,learn,1,PARCEL,BOX,ITEM,2900,2,,
1059,learn,1,COURAGEOUS,LION,LION,2663,1,,
1059,learn,1,SAFARI,DESERT,JUNGLE,2259,2,,
1059,learn,1,SWING,TREE,FUN,2407,2,,
1059,learn,1,EMPIRE,STATE,BIG,2045,2,,
1059,learn,1,DANCER,MUSIC,SWING,2738,2,,
1059,learn,1,LAUNDRY,SOAP,CLOTHES,4444,2,,
1059,learn,1,FUGITIVE,RUN,PRISON,2165,2,,
1059,learn,1,GLIDE,HANG,SNOW,2186,2,,
1059,learn,1,SIDE,ORDER,WAYS,2473,2,,
1059,learn,1,INTRODUCE,PRESENT,PERSON,2205,2,,
1059,learn,1,DIAMETER,LENGTH,LENGTH,2812,1,,
1059,learn,1,MEASUREMENT,HEIGHT,SMALL,2434,2,,
1059,learn,1,CHUNK,BLOCK,BIG,3134,2,,
1059,learn,1,PRESCRIPTION,PILL,DRUG,2149,2,,
1059,learn,1,LATIN,FRENCH,LANGUAGE,2768,2,,
1059,learn,1,EYES,COLOR,MOUTH,2526,2,,
1059,learn,1,CHIMNEY,BRICK,TOP,2091,2,,
1059,learn,1,PORTRAY,SHOW,PICTURE,3209,2,,
1059,learn,1,WELL,DONE,GOOD,2296,2,,
1059,learn,1,SAIL,OCEAN,BOAT,1990,2,,
1059,learn,1,CANYON,MOUNTAIN,DEEP,1978,2,,
1059,learn,1,TEA,LEAVES,CUP,3500,2,,
1059,learn,1,HONEYMOON,ROMANCE,LOVE,1968,2,,
1059,learn,1,ELEVATOR,BUILDING,STAIRS,2767,2,,
1059,test,2,BLOCKADE,WALL, WALL,3162,1,,change 2>1 bc space infront of correct
1059,test,1,SWING,TREE,TREE,14350,1,,
1059,test,1,LAUNDRY,SOAP,SOAP,3407,1,,
1059,test,2,ANNUAL,PICNIC,PICNIC,2351,1,,
1059,test,2,USURP,TAKE,TAKE,3695,1,,
1059,test,2,BISCUIT,COOKIE,COOKIE,2143,1,,
1059,test,1,GLIDE,HANG,HANG,4031,1,,
1059,test,1,EYES,COLOR,COLOR,2047,1,,
1059,test,1,SIDE,ORDER,WALL,8079,2,,
1059,test,1,DIAMETER,LENGTH,LENGTH,4878,1,,
1059,test,1,PORTRAY,SHOW,SHOW,2303,1,,
1059,test,2,GRADUATE,CAP,CAP,1791,1,,
1059,test,1,INTRODUCE,PRESENT,PRESENT,3326,1,,
1059,test,2,SALES,CLOTHES,CLOTHES,4351,1,,
1059,test,2,NATURE,FOREST,FOREST,2351,1,,
1059,test,2,NITROGEN,CHEMISTRY,CHEMISTRY,8782,1,,
1059,test,2,BATTERY,RADIO,RADIO,2479,1,,
1059,test,2,FILTHY,DIRT,DIRT,3773,1,,
1059,test,2,SOUTH,WEST,WEST,1806,1,,
1059,test,1,HONEYMOON,ROMANCE,ROMANCE,2094,1,,
1059,test,1,ROBIN,RED,RED,1406,1,,
1059,test,1,DANCER,MUSIC,MUSIC,5022,1,,
1059,test,2,HUT,ISLAND,ISLAND,2142,1,,
1059,test,1,PRESCRIPTION,PILL,PILL,1966,1,,
1059,test,2,HOTEL,BED,BED,1615,1,,
1059,test,1,LATIN,FRENCH,FRENCH,1854,1,,
1059,test,2,LIE,STEAL,STEAL,2206,1,,
1059,test,1,FUGITIVE,RUN,RUN,1583,1,,
1059,test,2,COOKOUT,HAMBURGER,HAMBURGER,2862,1,,
1059,test,2,MODEL,CAR,ROCK,6735,2,,
1059,test,1,MEASUREMENT,HEIGHT,HEIGHT,6975,1,,
1059,test,1,DRACULA,SCARY,SCARY,2302,1,,
1059,test,1,PARCEL,BOX,BOX,3294,1,,
1059,test,2,FREEWAY,ROAD,ROAD,3742,1,,
1059,test,2,UNCOMMON,UNIQUE,UNIQUE,2190,1,,
1059,test,2,STAR,NIGHT,LIGHT,6686,2,,
1059,test,1,SAIL,OCEAN,OCEAN,1774,1,,
1059,test,2,ENERGY,SUN,LIGHT,10399,2,,
1059,test,1,CANYON,MOUNTAIN,MOUNTAINS,5709,1,,change 2>1 bc plural
1059,test,2,NOODLES,CHICKEN,SOUP,4879,2,,
1059,test,2,ANCESTOR,FAMILY,FAMILY,3199,1,,
1059,test,1,EMPIRE,STATE,STATE,2335,1,,
1059,test,2,EVICT,APARTMENT,APARTMENT,2639,1,,
1059,test,1,CHUNK,BLOCK,BLOCK,5455,1,,
1059,test,2,CRITIC,ANALYZE,ANALYZE,3103,1,,
1059,test,2,SINK,HOLE,DISHES,10367,2,,
1059,test,1,CRUNCH,NOISE,CHIPS,4590,2,,
1059,test,1,SAFARI,DESERT,JUNGLE,3039,2,,
1059,test,2,VALLEY,LOW,LOW,3678,1,,
1059,test,2,ASSISTANCE,HELPER,HELPER,2383,1,,
1059,test,1,COURAGEOUS,LION,LION,1854,1,,
1059,test,1,ELEVATOR,BUILDING,BUILDING,2735,1,,
1059,test,1,TEA,LEAVES,LEAVES,1710,1,,
1059,test,1,STERN,BOAT,BOAT,3406,1,,
1059,test,2,THEOREM,GEOMETRY,GEOMETRY,3951,1,,
1059,test,2,VISIT,LEAVE,LEAVE,7486,1,,
1059,test,1,WELL,DONE,DONE,2574,1,,
1059,test,2,TASTY,TREAT,TREAT,7694,1,,
1059,test,1,CHIMNEY,BRICK,BRICK,3647,1,,
1059,test,1,ORDER,FORM,GO,5198,2,,
1061,learn,1,PARCEL,BOX,,5000,3,,
1061,learn,1,EMPIRE,STATE,,5000,3,,
1061,learn,1,DANCER,MUSIC,,5000,3,,
1061,learn,1,SAFARI,DESERT,,5000,3,,
1061,learn,1,LATIN,FRENCH,,5000,3,,
1061,learn,1,COURAGEOUS,LION,,5000,3,,
1061,learn,1,EYES,COLOR,,5000,3,,
1061,learn,1,WELL,DONE,,5000,3,,
1061,learn,1,SIDE,ORDER,,5000,3,,
1061,learn,1,PRESCRIPTION,PILL,,5000,3,,
1061,learn,1,GLIDE,HANG,,2302,3,,
1061,learn,1,DRACULA,SCARY,,5000,3,,
1061,learn,1,CHIMNEY,BRICK,H,4502,3,,
1061,learn,1,SWING,TREE,,5000,3,,
1061,learn,1,SAIL,OCEAN,ASSISTANT,4623,2,,change 3>2 bc full response
1061,learn,1,ELEVATOR,BUILDING,,5000,3,,
1061,learn,1,CHUNK,BLOCK,CAR,3170,2,,change 3>2 bc full response
1061,learn,1,CRUNCH,NOISE,WALL,4137,2,,change 3>2 bc full response
1061,learn,1,TEA,LEAVES,CUP,3671,2,,change 3>2 bc full response
1061,learn,1,INTRODUCE,PRESENT,YOURSELF,4259,2,,change 3>2 bc full response
1061,learn,1,HONEYMOON,ROMANCE,HOLIDAY,3110,2,,change 3>2 bc full response
1061,learn,1,CANYON,MOUNTAIN,PARK,3396,2,,change 3>2 bc full response
1061,learn,1,ROBIN,RED,SON,4061,2,,change 3>2 bc full response
1061,learn,1,LAUNDRY,SOAP,ROOM,2118,2,,change 3>2 bc full response
1061,learn,1,DIAMETER,LENGTH,DISTAN,4873,2,,change 3>2 bc full response
1061,learn,1,FUGITIVE,RUN,ROOM,3562,2,,change 3>2 bc full response
1061,learn,1,MEASUREMENT,HEIGHT,TOOL,3000,2,,change 3>2 bc full response
1061,learn,1,STERN,BOAT,SCHOOL,3771,2,,change 3>2 bc full response
1061,learn,1,ORDER,FORM,RECEIPT,3401,2,,change 3>2 bc full response
1061,learn,1,PORTRAY,SHOW,CLASS,2654,2,,change 3>2 bc full response
1061,test,2,ANNUAL,PICNIC,YEAR,96920,2,,
1061,test,2,GRADUATE,CAP,CAP,14351,1,,
1061,test,2,NITROGEN,CHEMISTRY,CHEMISTRY,8815,1,,
1061,test,1,SAFARI,DESERT,CHROME,16719,2,,
1061,test,1,SWING,TREE,TEAM,40975,2,,
1061,test,2,ANCESTOR,FAMILY,GROUP,6590,2,,
1061,test,2,CRITIC,ANALYZE,THEORY,5423,2,,
1061,test,1,INTRODUCE,PRESENT,YOURSELF,10207,2,,
1061,test,1,EMPIRE,STATE,STATE,2255,1,,
1061,test,1,ROBIN,RED,SON,8414,2,,
1061,test,1,ELEVATOR,BUILDING,BUILDING,6302,1,,
1061,test,1,DIAMETER,LENGTH,HEIGHT,7087,2,,
1061,test,1,WELL,DONE,DONE,2591,1,,
1061,test,1,CRUNCH,NOISE,HILL,19230,2,,
1061,test,2,TASTY,TREAT,NICE,4254,2,,
1061,test,1,PORTRAY,SHOW,THEATER,12303,2,,
1061,test,1,EYES,COLOR,ON,7213,2,,
1061,test,1,PARCEL,BOX,BOX,2847,1,,
1061,test,1,DANCER,MUSIC,SINGER,10158,2,,
1061,test,2,MODEL,CAR,PORTRAY,10526,2,,
1061,test,1,ORDER,FORM,FORM,4062,1,,
1061,test,2,EVICT,APARTMENT,TIME,12110,2,,
1061,test,2,BATTERY,RADIO,CHARGE,3631,2,,
1061,test,1,SIDE,ORDER,DISH,6734,2,,
1061,test,1,MEASUREMENT,HEIGHT,METHOD,6607,2,,
1061,test,2,HOTEL,BED,BED,2894,1,,
1061,test,2,STAR,NIGHT,ACTOR,6606,2,,
1061,test,2,ENERGY,SUN,BATTERY,4670,2,,
1061,test,2,VISIT,LEAVE,LOOK,3661,2,,
1061,test,2,FILTHY,DIRT,CAP,12924,2,,
1061,test,1,FUGITIVE,RUN,GROUP,5407,2,,
1061,test,2,BISCUIT,COOKIE,BOX,11119,2,,
1061,test,2,NATURE,FOREST,VIEW,3662,2,,
1061,test,2,UNCOMMON,UNIQUE,THEORY,6080,2,,
1061,test,1,CANYON,MOUNTAIN,MOUNTAIN,3807,1,,
1061,test,1,PRESCRIPTION,PILL,FORM,6992,2,,
1061,test,1,TEA,LEAVES,LEAVES,4655,1,,
1061,test,1,GLIDE,HANG,TOOL,12367,2,,
1061,test,1,LAUNDRY,SOAP,ROOM,3982,2,,
1061,test,2,ASSISTANCE,HELPER,PROFESSOR,4142,2,,
1061,test,1,SAIL,OCEAN,SHIP,6239,2,,
1061,test,2,FREEWAY,ROAD,ROAD,7326,1,,
1061,test,1,CHIMNEY,BRICK,BLOCK,3502,2,,
1061,test,2,HUT,ISLAND,CUT,6350,2,,
1061,test,2,SALES,CLOTHES,PERSONNAL,4543,2,,
1061,test,2,SOUTH,WEST,WEST,4222,1,,
1061,test,2,NOODLES,CHICKEN,CHICKEN,6303,1,,
1061,test,2,SINK,HOLE,SANK,13486,2,,
1061,test,2,THEOREM,GEOMETRY,CLASS,7343,2,,
1061,test,1,HONEYMOON,ROMANCE,ROMANCE,4655,1,,
1061,test,1,DRACULA,SCARY,,12031,2,,
1061,test,2,VALLEY,LOW,VILLAGE,11839,2,,
1061,test,2,LIE,STEAL,LAY,6512,2,,
1061,test,1,STERN,BOAT,SCHOOL,5630,2,,
1061,test,2,USURP,TAKE,,3119,2,,
1061,test,1,LATIN,FRENCH,FRENCH,4894,1,,
1061,test,2,COOKOUT,HAMBURGER,,4654,2,,
1061,test,1,COURAGEOUS,LION,ENCOURAGE,18832,2,,
1061,test,2,BLOCKADE,WALL,,3182,2,,
1061,test,1,CHUNK,BLOCK,,5743,2,,
1063,learn,1,ORDER,FORM,time,4776,2,,
1063,learn,1,TEA,LEAVES,drink,2718,2,,
1063,learn,1,STERN,BOAT,sturn,3458,2,,
1063,learn,1,CHUNK,BLOCK,product,3870,2,,
1063,learn,1,DANCER,MUSIC,singer,2286,2,,
1063,learn,1,LAUNDRY,SOAP,wash,4295,2,,
1063,learn,1,CRUNCH,NOISE,block,2969,2,,
1063,learn,1,ELEVATOR,BUILDING,stair,3369,2,,
1063,learn,1,MEASUREMENT,HEIGHT,treatment,4203,2,,
1063,learn,1,DIAMETER,LENGTH,,4571,3,,
1063,learn,1,DRACULA,SCARY,tail,4893,2,,change 3>2 bc full response
1063,learn,1,PRESCRIPTION,PILL,descriptio,4583,2,,change 3>2 bc full response
1063,learn,1,LATIN,FRENCH,letter,3078,2,,
1063,learn,1,SAFARI,DESERT,sephora,4003,2,,
1063,learn,1,SIDE,ORDER,lide,3233,2,,
1063,learn,1,HONEYMOON,ROMANCE,deset,4702,2,,
1063,learn,1,CANYON,MOUNTAIN,cry,3170,2,,
1063,learn,1,EMPIRE,STATE,legend,3414,2,,
1063,learn,1,ROBIN,RED,idk,3106,2,,
1063,learn,1,FUGITIVE,RUN,what,4731,2,,
1063,learn,1,SWING,TREE,fly,3357,2,,
1063,learn,1,INTRODUCE,PRESENT,talk,3479,2,,
1063,learn,1,SAIL,OCEAN,boat,3691,2,,
1063,learn,1,PARCEL,BOX,idk,3132,2,,
1063,learn,1,CHIMNEY,BRICK,enemy,4446,2,,
1063,learn,1,WELL,DONE,nice,1878,2,,
1063,learn,1,PORTRAY,SHOW,poe,3890,2,,
1063,learn,1,COURAGEOUS,LION,celebrate,4478,2,,
1063,learn,1,EYES,COLOR,body,3550,2,,
1063,learn,1,GLIDE,HANG,glud,4561,2,,
1063,test,1,SAFARI,DESERT, desert,8986,1,,change 2>1 bc space infront of correct
1063,test,1,DRACULA,SCARY,happy,26185,2,,
1063,test,2,NITROGEN,CHEMISTRY,chemestry,4909,1,,change 2>1 bc typo
1063,test,2,VALLEY,LOW,low,1614,1,,change 2>1 bc caps
1063,test,2,NATURE,FOREST,forest,2382,1,,change 2>1 bc caps
1063,test,1,COURAGEOUS,LION,lions,3870,1,,change 2>1 bc caps and plural
1063,test,1,GLIDE,HANG,stock,7742,2,,
1063,test,1,LAUNDRY,SOAP,soap,2365,1,,change 2>1 bc caps
1063,test,1,EMPIRE,STATE,state,2254,1,,change 2>1 bc caps
1063,test,1,LATIN,FRENCH,french,3517,1,,change 2>1 bc caps
1063,test,1,SAIL,OCEAN,boat,16798,2,,
1063,test,1,HONEYMOON,ROMANCE,romance,4443,1,,change 2>1 bc caps
1063,test,2,BLOCKADE,WALL,wall,3054,1,,change 2>1 bc caps
1063,test,2,CRITIC,ANALYZE,argue,8206,2,,
1063,test,1,ORDER,FORM,list,24366,2,,
1063,test,1,ELEVATOR,BUILDING,building,5166,1,,change 2>1 bc caps
1063,test,2,MODEL,CAR,car,3806,1,,change 2>1 bc caps
1063,test,2,UNCOMMON,UNIQUE,unique,3214,1,,change 2>1 bc caps
1063,test,1,CHIMNEY,BRICK,fortue,17323,2,,
1063,test,2,ANNUAL,PICNIC,picnic,3869,1,,change 2>1 bc caps
1063,test,2,GRADUATE,CAP,school,5085,2,,
1063,test,2,COOKOUT,HAMBURGER,desert,4733,2,,
